,Date,Long,Lat
571,2019-08-26 11:10:00,-55.343690607006614,11.69991464743752
572,2019-08-26 11:20:00,-55.377547194202315,11.705623434285574
573,2019-08-26 11:30:00,-55.411397991072164,11.711379078633419
574,2019-08-26 11:40:00,-55.445243170645064,11.717181942578424
575,2019-08-26 11:50:00,-55.4790829059499,11.723032388217957
576,2019-08-26 12:00:00,-55.51291737001557,11.72893077764938
577,2019-08-26 12:10:00,-55.546746735870975,11.73487747297006
578,2019-08-26 12:20:00,-55.58057117654501,11.740872836277369
579,2019-08-26 12:30:00,-55.61439086506657,11.746917229668668
580,2019-08-26 12:40:00,-55.64820597446454,11.753011015241325
581,2019-08-26 12:50:00,-55.68201667776783,11.759154555092705
582,2019-08-26 13:00:00,-55.71582314800533,11.765348211320177
583,2019-08-26 13:10:00,-55.74962555820594,11.771592346021103
584,2019-08-26 13:20:00,-55.78342408139855,11.777887321292857
585,2019-08-26 13:30:00,-55.81721889061207,11.784233499232796
586,2019-08-26 13:40:00,-55.85101015887537,11.790631241938293
587,2019-08-26 13:50:00,-55.88479805921737,11.797080911506713
588,2019-08-26 14:00:00,-55.91858270719082,11.803582973612563
589,2019-08-26 14:10:00,-55.952363162007536,11.81013979755178
590,2019-08-26 14:20:00,-55.98613755591366,11.816755423095769
591,2019-08-26 14:30:00,-56.01990398969279,11.823433946714237
592,2019-08-26 14:40:00,-56.05366056412856,11.830179464876897
593,2019-08-26 14:50:00,-56.08740538000459,11.83699607405345
594,2019-08-26 15:00:00,-56.12113653810447,11.84388787071361
595,2019-08-26 15:10:00,-56.15485213921183,11.850858951327087
596,2019-08-26 15:20:00,-56.188550284110285,11.857913412363587
597,2019-08-26 15:30:00,-56.22222907358344,11.865055350292815
598,2019-08-26 15:40:00,-56.25588660841492,11.872288861584487
599,2019-08-26 15:50:00,-56.28952098938833,11.879618042708303
600,2019-08-26 16:00:00,-56.323130317287294,11.887046990133982
601,2019-08-26 16:10:00,-56.35671269289543,11.894579800331226
602,2019-08-26 16:20:00,-56.390266216996345,11.902220569769742
603,2019-08-26 16:30:00,-56.42378899037365,11.909973394919245
604,2019-08-26 16:40:00,-56.45727911381097,11.91784237224944
605,2019-08-26 16:50:00,-56.49073468809191,11.925831598230033
606,2019-08-26 17:00:00,-56.52415381400009,11.93394516933074
607,2019-08-26 17:10:00,-56.55753459231913,11.94218718202126
608,2019-08-26 17:20:00,-56.590875123832625,11.95056173277131
609,2019-08-26 17:30:00,-56.624173509324216,11.959072918050598
610,2019-08-26 17:40:00,-56.65742784957751,11.967724834328827
611,2019-08-26 17:50:00,-56.69063624537611,11.976521578075708
612,2019-08-26 18:00:00,-56.723796797503645,11.985467245760953
613,2019-08-26 18:10:00,-56.75690760674371,11.994565933854267
